id,weight,sex,education,region,age,income,job_prestige,mother_job_prestige,father_job_prestige,socioeconomic_index,satjob,relationship,male_breadwinner,men_bettersuited,child_suffer,men_overwork
1368,0.9429971097,male,16.0,south atlantic,68.0,22782.5,60.0,61.0,53.0,76.3,,strongly agree,disagree,disagree,agree,agree
1369,0.9429971097,female,12.0,south atlantic,39.0,9638.75,39.0,35.0,,41.0,very satisfied,strongly agree,disagree,disagree,strongly disagree,disagree
1370,0.9429971097,female,14.0,south atlantic,54.0,47317.5,41.0,,59.0,54.6,very satisfied,,,,,
1371,0.9429971097,male,12.0,south atlantic,60.0,112160.0,50.0,,31.0,68.0,a little dissat,agree,disagree,disagree,disagree,agree
1372,0.9429971097,male,14.0,south atlantic,60.0,70100.0,25.0,32.0,62.0,23.3,mod. satisfied,agree,disagree,disagree,strongly agree,disagree
1373,0.9429971097,male,18.0,south atlantic,36.0,84120.0,47.0,61.0,40.0,65.3,mod. satisfied,,,,,
1374,0.9429971097,female,12.0,south atlantic,31.0,47317.5,64.0,33.0,35.0,84.2,mod. satisfied,strongly agree,disagree,disagree,strongly disagree,disagree
1375,0.9429971097,female,16.0,south atlantic,41.0,57832.5,64.0,26.0,,84.2,very satisfied,,,,,
1376,0.9429971097,female,14.0,south atlantic,29.0,31545.0,16.0,50.0,39.0,13.3,mod. satisfied,strongly agree,agree,disagree,disagree,disagree
1377,0.9429971097,female,16.0,south atlantic,38.0,47317.5,25.0,35.0,37.0,12.6,very satisfied,,,,,
1378,0.4714985548,female,15.0,south atlantic,42.0,19277.5,48.0,43.0,,20.1,very satisfied,agree,disagree,disagree,strongly disagree,
1379,0.4714985548,female,13.0,south atlantic,69.0,47317.5,40.0,,46.0,49.4,,,,,,
1380,0.9429971097,female,16.0,south atlantic,29.0,57832.5,61.0,51.0,35.0,80.9,mod. satisfied,strongly agree,agree,disagree,disagree,disagree
1381,0.9429971097,male,3.0,south atlantic,33.0,9638.75,28.0,46.0,46.0,25.2,,,,,,
1382,0.9429971097,male,14.0,south atlantic,27.0,47317.5,25.0,60.0,,23.8,very satisfied,disagree,strongly disagree,disagree,agree,disagree
1383,1.885994219,male,14.0,south atlantic,42.0,57832.5,25.0,,45.0,23.3,a little dissat,,,,,
1384,1.414495664,male,19.0,south atlantic,57.0,158201.8412,53.0,39.0,45.0,59.1,very satisfied,agree,strongly disagree,disagree,disagree,agree
1385,0.4714985548,female,18.0,south atlantic,41.0,38555.0,59.0,38.0,62.0,75.5,mod. satisfied,,,,,
1386,0.4714985548,female,16.0,south atlantic,70.0,14896.25,58.0,52.0,50.0,77.4,,,,,,
1387,0.9429971097,male,8.0,south atlantic,31.0,11391.25,31.0,17.0,,39.7,mod. satisfied,agree,disagree,disagree,disagree,agree
1388,0.9429971097,female,14.0,south atlantic,68.0,47317.5,51.0,,66.0,71.1,,,,,,
1389,1.414495664,female,20.0,south atlantic,38.0,70100.0,66.0,,50.0,62.6,mod. satisfied,agree,strongly disagree,disagree,strongly disagree,agree
1390,0.4714985548,male,16.0,south atlantic,57.0,,38.0,72.0,72.0,43.0,very satisfied,,,,,
1391,0.9429971097,male,15.0,south atlantic,38.0,38555.0,39.0,52.0,,67.7,very satisfied,,,,,
1392,2.35896796,female,18.0,south atlantic,30.0,70100.0,25.0,47.0,31.0,36.5,mod. satisfied,agree,disagree,agree,agree,agree
1393,0.9429971097,male,11.0,south atlantic,68.0,38555.0,43.0,50.0,53.0,52.4,mod. satisfied,,,,,
1394,0.4714985548,female,12.0,south atlantic,75.0,,39.0,,,20.8,,disagree,agree,agree,agree,agree
1395,0.9429971097,male,12.0,south atlantic,82.0,98140.0,50.0,,46.0,68.6,very satisfied,agree,strongly agree,agree,agree,agree
1396,0.9429971097,male,19.0,south atlantic,71.0,38555.0,43.0,,39.0,36.2,,disagree,disagree,disagree,agree,agree
1397,0.4714985548,male,9.0,south atlantic,44.0,26287.5,35.0,,62.0,32.8,very satisfied,,,,,
1398,0.4714985548,female,13.0,south atlantic,82.0,7886.25,39.0,45.0,38.0,20.8,,agree,strongly agree,agree,disagree,agree
1399,0.9429971097,female,12.0,south atlantic,69.0,,,,,,,,,,,
1400,0.4714985548,male,16.0,south atlantic,40.0,31545.0,64.0,48.0,,82.5,mod. satisfied,strongly agree,strongly disagree,disagree,strongly disagree,agree
1401,0.4714985548,female,12.0,south atlantic,61.0,19277.5,33.0,,45.0,13.6,very satisfied,strongly agree,agree,,disagree,neither agree nor disagree
1402,0.9429971097,male,11.0,south atlantic,70.0,16648.75,46.0,,,51.9,,strongly agree,disagree,agree,agree,
1403,0.9429971097,female,13.0,south atlantic,57.0,47317.5,49.0,,62.0,37.9,mod. satisfied,agree,agree,disagree,agree,disagree
1404,0.4714985548,female,16.0,south atlantic,37.0,47317.5,64.0,32.0,61.0,84.2,mod. satisfied,,,,,
1405,0.9429971097,male,15.0,south atlantic,64.0,26287.5,32.0,25.0,46.0,13.2,,agree,agree,agree,disagree,disagree
1406,0.4714985548,female,18.0,south atlantic,74.0,57832.5,55.0,27.0,46.0,77.2,,agree,disagree,disagree,agree,agree
1407,0.4714985548,female,12.0,south atlantic,71.0,9638.75,61.0,,,80.9,,,,,,
1408,2.35896796,male,14.0,south atlantic,22.0,38555.0,43.0,51.0,,52.4,,,,,,
1409,1.414495664,female,10.0,south atlantic,26.0,16648.75,28.0,31.0,38.0,21.6,a little dissat,strongly agree,disagree,agree,disagree,agree
1410,3.53845194,female,13.0,south atlantic,52.0,47317.5,46.0,,39.0,52.0,very satisfied,agree,disagree,disagree,disagree,strongly agree
1411,0.9429971097,female,12.0,south atlantic,84.0,31545.0,35.0,,39.0,25.0,,,,,,
1412,0.9429971097,male,10.0,south atlantic,22.0,31545.0,34.0,38.0,,34.7,,agree,disagree,disagree,disagree,disagree
1413,0.9429971097,male,13.0,south atlantic,28.0,14896.25,31.0,36.0,,23.0,very satisfied,,,,,
1414,0.4714985548,female,12.0,south atlantic,60.0,47317.5,60.0,28.0,38.0,76.3,mod. satisfied,agree,strongly disagree,disagree,disagree,agree
1415,0.4714985548,female,15.0,south atlantic,31.0,7886.25,48.0,31.0,24.0,24.2,mod. satisfied,strongly disagree,disagree,disagree,disagree,disagree
1416,1.17948398,male,15.0,south atlantic,45.0,26287.5,32.0,,28.0,31.9,a little dissat,agree,disagree,disagree,disagree,agree
1417,0.9429971097,male,14.0,south atlantic,49.0,47317.5,37.0,31.0,62.0,33.2,very satisfied,strongly agree,disagree,disagree,strongly disagree,strongly disagree
1418,0.4714985548,female,10.0,south atlantic,32.0,2453.5,25.0,30.0,,12.6,mod. satisfied,disagree,disagree,disagree,disagree,disagree
1419,0.4714985548,female,11.0,south atlantic,43.0,6309.0,25.0,35.0,,12.6,mod. satisfied,,,,,
1420,3.53845194,female,14.0,south atlantic,45.0,31545.0,48.0,,,54.3,mod. satisfied,strongly agree,strongly disagree,disagree,strongly disagree,disagree
1421,0.9429971097,male,14.0,south atlantic,65.0,84120.0,49.0,38.0,48.0,45.4,,strongly agree,strongly disagree,disagree,strongly disagree,disagree
1422,0.9429971097,female,14.0,south atlantic,32.0,9638.75,48.0,61.0,24.0,20.1,very satisfied,,,,,
1423,0.9429971097,female,11.0,south atlantic,23.0,31545.0,35.0,47.0,36.0,42.9,very satisfied,agree,disagree,disagree,disagree,disagree
1424,3.53845194,male,18.0,south atlantic,52.0,98140.0,62.0,45.0,53.0,71.4,mod. satisfied,agree,agree,agree,agree,strongly agree
1425,0.9429971097,female,16.0,south atlantic,58.0,70100.0,47.0,,48.0,38.8,mod. satisfied,,,,,
1426,1.885994219,female,15.0,south atlantic,21.0,,31.0,38.0,,39.7,mod. satisfied,strongly agree,strongly disagree,disagree,disagree,neither agree nor disagree
1427,0.4714985548,female,16.0,south atlantic,77.0,19277.5,53.0,60.0,38.0,73.9,,,,,,
1428,0.9429971097,male,10.0,south atlantic,86.0,38555.0,49.0,,35.0,45.4,,disagree,disagree,disagree,agree,agree
1429,2.35896796,female,14.0,south atlantic,52.0,,62.0,25.0,29.0,71.4,very satisfied,,,,,
1430,0.4714985548,male,16.0,south atlantic,66.0,26287.5,60.0,55.0,31.0,76.3,,agree,disagree,disagree,strongly agree,agree
1431,1.17948398,female,14.0,south atlantic,72.0,,36.0,35.0,35.0,24.6,,agree,disagree,,disagree,disagree
1432,0.4714985548,female,14.0,south atlantic,47.0,26287.5,24.0,35.0,,14.6,a little dissat,agree,disagree,disagree,disagree,disagree
1433,0.4714985548,male,16.0,south atlantic,58.0,57832.5,56.0,28.0,46.0,53.6,very satisfied,disagree,agree,agree,,disagree
1434,0.4714985548,female,15.0,south atlantic,35.0,47317.5,54.0,46.0,,62.9,very satisfied,strongly disagree,strongly disagree,disagree,disagree,disagree
1435,0.4714985548,female,14.0,south atlantic,50.0,31545.0,53.0,60.0,31.0,69.3,very satisfied,,,,,
1436,0.4714985548,female,17.0,south atlantic,84.0,,50.0,,64.0,70.3,,agree,disagree,agree,disagree,agree
1437,0.4714985548,male,15.0,south atlantic,22.0,22782.5,32.0,64.0,,26.9,,,,,,
1438,0.4714985548,female,17.0,south atlantic,29.0,22782.5,64.0,64.0,62.0,82.5,very satisfied,agree,disagree,disagree,disagree,neither agree nor disagree
1439,0.9429971097,male,12.0,south atlantic,26.0,14896.25,48.0,,,57.5,very satisfied,strongly disagree,disagree,disagree,disagree,disagree
1440,2.35896796,female,16.0,south atlantic,24.0,,50.0,47.0,44.0,68.6,very satisfied,,,,,
1441,2.35896796,female,12.0,south atlantic,,14896.25,40.0,53.0,,33.4,mod. satisfied,agree,disagree,agree,disagree,disagree
1442,0.9429971097,male,14.0,south atlantic,38.0,13143.75,46.0,72.0,50.0,52.0,,,,,,
1443,0.4714985548,male,16.0,south atlantic,31.0,31545.0,45.0,61.0,,62.0,mod. satisfied,,,,,
1444,0.4714985548,female,16.0,south atlantic,31.0,22782.5,67.0,46.0,,73.6,very dissatisfied,agree,strongly disagree,disagree,strongly disagree,neither agree nor disagree
1445,0.4714985548,female,16.0,south atlantic,30.0,14896.25,38.0,60.0,,45.0,,,,,,
1446,0.9429971097,male,18.0,south atlantic,46.0,158201.8412,52.0,38.0,73.0,49.2,very satisfied,strongly agree,disagree,disagree,strongly disagree,disagree
1447,0.4714985548,male,16.0,south atlantic,49.0,7886.25,43.0,64.0,48.0,52.4,very satisfied,,,,,
1448,1.414495664,male,10.0,south atlantic,29.0,22782.5,50.0,54.0,35.0,32.6,mod. satisfied,agree,disagree,disagree,disagree,disagree
1449,0.9429971097,female,10.0,south atlantic,45.0,9638.75,39.0,31.0,50.0,67.7,,disagree,disagree,disagree,disagree,agree
1450,0.4714985548,male,12.0,south atlantic,67.0,14896.25,35.0,33.0,,32.0,,disagree,agree,disagree,disagree,strongly disagree
1451,1.414495664,female,12.0,south atlantic,34.0,70100.0,41.0,49.0,49.0,54.6,mod. satisfied,,,,,
1452,0.4714985548,male,12.0,south atlantic,82.0,47317.5,35.0,,,34.6,,strongly disagree,strongly agree,agree,strongly agree,agree
1453,0.9429971097,male,13.0,south atlantic,44.0,47317.5,46.0,32.0,38.0,52.0,very satisfied,agree,agree,disagree,agree,agree
1454,2.35896796,female,18.0,south atlantic,48.0,47317.5,38.0,47.0,64.0,59.1,very satisfied,,,,,
1455,1.885994219,female,8.0,south atlantic,24.0,7886.25,21.0,47.0,28.0,14.0,mod. satisfied,agree,disagree,agree,disagree,disagree
1456,0.9429971097,male,12.0,south atlantic,56.0,,56.0,,62.0,53.6,,,,,,
1457,0.9429971097,male,11.0,south atlantic,65.0,19277.5,37.0,47.0,35.0,18.6,mod. satisfied,agree,disagree,disagree,disagree,agree
1458,0.9429971097,female,13.0,south atlantic,48.0,57832.5,25.0,35.0,,23.3,mod. satisfied,,,,,
1459,0.4714985548,female,16.0,south atlantic,27.0,350.5,48.0,47.0,,26.1,very dissatisfied,strongly disagree,strongly agree,disagree,agree,strongly agree
1460,1.414495664,female,18.0,south atlantic,55.0,112160.0,72.0,64.0,64.0,77.4,very satisfied,agree,disagree,disagree,agree,neither agree nor disagree
1461,0.4714985548,male,15.0,south atlantic,25.0,350.5,31.0,49.0,38.0,19.6,,,,,,
1462,0.4714985548,female,12.0,south atlantic,55.0,7886.25,48.0,35.0,,24.2,mod. satisfied,,,,,
1463,0.4714985548,female,13.0,south atlantic,71.0,,40.0,31.0,42.0,33.4,,,,,,
1464,1.414495664,male,12.0,south atlantic,26.0,16648.75,28.0,38.0,,25.2,very satisfied,strongly agree,disagree,disagree,disagree,agree
1465,1.885994219,female,12.0,south atlantic,59.0,84120.0,35.0,,44.0,32.0,very satisfied,agree,disagree,disagree,disagree,agree
1466,0.9429971097,female,16.0,south atlantic,56.0,47317.5,45.0,,47.0,38.3,very satisfied,,,,,
1467,1.17948398,female,20.0,south atlantic,58.0,,60.0,,45.0,87.9,,disagree,strongly disagree,disagree,agree,strongly disagree
1468,0.4714985548,female,15.0,south atlantic,27.0,38555.0,42.0,48.0,,39.2,mod. satisfied,disagree,disagree,agree,disagree,disagree
1469,0.4714985548,female,13.0,south atlantic,69.0,158201.8412,33.0,37.0,62.0,63.7,very satisfied,,,,,
1470,0.9429971097,female,13.0,south atlantic,30.0,5257.5,58.0,38.0,66.0,71.0,very dissatisfied,disagree,disagree,disagree,disagree,disagree
1471,0.4714985548,female,17.0,south atlantic,71.0,57832.5,49.0,45.0,,46.0,very satisfied,strongly agree,strongly disagree,disagree,agree,strongly disagree
1472,2.35896796,female,9.0,south atlantic,53.0,26287.5,61.0,,46.0,74.8,a little dissat,disagree,agree,agree,agree,agree
1473,0.4714985548,male,14.0,south atlantic,,22782.5,35.0,48.0,,32.0,a little dissat,disagree,disagree,disagree,disagree,agree
1474,0.9429971097,female,11.0,south atlantic,34.0,26287.5,21.0,,63.0,14.0,mod. satisfied,strongly disagree,disagree,disagree,disagree,agree
1475,1.414495664,female,8.0,south atlantic,37.0,38555.0,39.0,45.0,38.0,38.1,a little dissat,,,,,
1476,0.4714985548,female,14.0,south atlantic,29.0,7886.25,35.0,38.0,28.0,42.9,mod. satisfied,agree,disagree,disagree,disagree,disagree
1477,1.17948398,female,12.0,south atlantic,63.0,14896.25,39.0,48.0,49.0,20.8,mod. satisfied,strongly agree,disagree,disagree,strongly disagree,agree
1478,0.9429971097,female,16.0,south atlantic,32.0,13143.75,38.0,48.0,,39.2,mod. satisfied,,,,,
1479,0.4714985548,male,16.0,south atlantic,33.0,57832.5,60.0,40.0,62.0,65.3,mod. satisfied,disagree,disagree,disagree,disagree,disagree
1480,0.4714985548,female,12.0,south atlantic,79.0,,35.0,35.0,46.0,26.8,very satisfied,agree,agree,disagree,disagree,agree
1481,0.4714985548,male,12.0,south atlantic,22.0,31545.0,28.0,,,21.6,mod. satisfied,,,,,
1482,0.4714985548,female,14.0,south atlantic,24.0,22782.5,49.0,31.0,66.0,45.4,mod. satisfied,strongly agree,disagree,disagree,strongly disagree,disagree
1483,0.9429971097,female,16.0,south atlantic,31.0,38555.0,63.0,64.0,73.0,85.9,mod. satisfied,,,,,
1484,0.9429971097,female,16.0,south atlantic,43.0,158201.8412,53.0,59.0,51.0,73.9,a little dissat,agree,agree,disagree,disagree,neither agree nor disagree
1485,0.4714985548,female,16.0,south atlantic,56.0,158201.8412,80.0,64.0,60.0,92.8,mod. satisfied,,,,,
1486,0.4714985548,male,14.0,south atlantic,54.0,158201.8412,65.0,,47.0,59.4,,agree,agree,agree,disagree,disagree
1487,0.9429971097,male,12.0,south atlantic,47.0,112160.0,38.0,64.0,60.0,43.0,very satisfied,agree,strongly disagree,disagree,disagree,agree
1488,0.9429971097,female,16.0,south atlantic,72.0,158201.8412,59.0,25.0,60.0,88.3,,,,,,
1489,0.9429971097,male,18.0,south atlantic,60.0,158201.8412,44.0,47.0,60.0,52.5,,,,,,
1490,2.35896796,male,17.0,south atlantic,34.0,84120.0,73.0,35.0,,70.1,mod. satisfied,strongly agree,strongly disagree,disagree,strongly disagree,agree
1491,0.9429971097,male,16.0,south atlantic,38.0,158201.8412,63.0,64.0,59.0,79.3,mod. satisfied,strongly agree,strongly disagree,disagree,strongly disagree,disagree
1492,0.9429971097,female,18.0,south atlantic,58.0,158201.8412,53.0,61.0,,69.3,,agree,strongly disagree,disagree,disagree,disagree
1493,0.4714985548,female,16.0,south atlantic,67.0,7886.25,61.0,,72.0,71.7,a little dissat,agree,strongly disagree,disagree,disagree,agree
1494,0.4714985548,female,13.0,south atlantic,39.0,6309.0,,25.0,,,very satisfied,,,,,
1495,0.4714985548,female,12.0,south atlantic,75.0,19277.5,21.0,35.0,,32.6,very satisfied,,,,,
1496,0.4714985548,female,14.0,south atlantic,65.0,31545.0,51.0,35.0,32.0,63.7,very satisfied,strongly agree,disagree,disagree,disagree,disagree
1497,0.4714985548,male,12.0,south atlantic,56.0,7886.25,35.0,47.0,,23.7,,strongly disagree,strongly agree,disagree,strongly agree,strongly agree
1498,0.4714985548,female,14.0,south atlantic,35.0,26287.5,46.0,64.0,,52.0,very dissatisfied,strongly agree,strongly disagree,disagree,strongly disagree,strongly agree
1499,0.9429971097,female,18.0,south atlantic,57.0,19277.5,43.0,45.0,,43.1,mod. satisfied,,,,,
1500,0.9429971097,male,13.0,south atlantic,63.0,16648.75,25.0,25.0,35.0,23.8,mod. satisfied,strongly agree,agree,disagree,disagree,agree
1501,1.17948398,male,12.0,south atlantic,29.0,16648.75,32.0,47.0,,35.8,a little dissat,agree,agree,disagree,disagree,neither agree nor disagree
1502,0.9429971097,female,12.0,south atlantic,66.0,84120.0,48.0,48.0,46.0,24.2,,strongly agree,strongly disagree,disagree,strongly disagree,strongly disagree
1503,0.4714985548,female,14.0,south atlantic,58.0,19277.5,58.0,31.0,,67.7,,disagree,disagree,disagree,disagree,disagree
1504,1.414495664,female,16.0,south atlantic,77.0,38555.0,55.0,,35.0,61.4,very satisfied,disagree,agree,disagree,strongly agree,agree
1505,0.9429971097,male,6.0,south atlantic,38.0,26287.5,27.0,,46.0,14.0,mod. satisfied,agree,agree,,disagree,agree
1506,0.9429971097,female,14.0,south atlantic,34.0,31545.0,47.0,38.0,,38.8,mod. satisfied,,,,,
1507,0.4714985548,female,13.0,south atlantic,27.0,19277.5,48.0,35.0,,24.2,very satisfied,strongly agree,agree,disagree,strongly disagree,strongly disagree
1508,1.414495664,female,6.0,south atlantic,46.0,11391.25,46.0,27.0,27.0,39.9,mod. satisfied,disagree,strongly agree,disagree,disagree,strongly agree
1509,0.4714985548,female,17.0,south atlantic,45.0,19277.5,43.0,28.0,,66.2,mod. satisfied,strongly agree,disagree,disagree,disagree,agree
1510,0.9429971097,female,13.0,south atlantic,23.0,13143.75,48.0,22.0,,28.6,mod. satisfied,agree,disagree,disagree,agree,neither agree nor disagree
1511,0.4714985548,female,16.0,south atlantic,25.0,31545.0,48.0,45.0,,24.2,mod. satisfied,,,,,
1512,0.9429971097,female,14.0,south atlantic,23.0,14896.25,31.0,38.0,35.0,39.0,mod. satisfied,agree,strongly disagree,disagree,disagree,agree
1513,0.9429971097,male,12.0,south atlantic,57.0,31545.0,34.0,21.0,,34.7,,agree,strongly disagree,disagree,strongly disagree,agree
1514,1.414495664,female,14.0,south atlantic,58.0,,46.0,,75.0,61.4,very satisfied,agree,strongly disagree,,disagree,strongly agree
1515,0.9429971097,female,8.0,south atlantic,50.0,22782.5,18.0,,31.0,30.3,very dissatisfied,,,,,
1516,0.4714985548,male,13.0,south atlantic,70.0,19277.5,49.0,30.0,24.0,46.0,,agree,strongly agree,agree,strongly agree,strongly agree
1517,0.4714985548,female,14.0,south atlantic,58.0,16648.75,62.0,48.0,44.0,79.9,very satisfied,agree,disagree,disagree,disagree,disagree
1518,1.885994219,female,15.0,south atlantic,68.0,47317.5,31.0,,33.0,37.6,,,,,,
1519,1.414495664,female,14.0,south atlantic,25.0,47317.5,36.0,46.0,27.0,24.6,mod. satisfied,disagree,agree,disagree,disagree,disagree
1520,1.414495664,female,12.0,south atlantic,68.0,70100.0,39.0,,36.0,20.8,,disagree,disagree,disagree,disagree,neither agree nor disagree
1521,0.4714985548,female,12.0,e. sou. central,54.0,9638.75,48.0,,47.0,24.2,mod. satisfied,,,,,
1522,0.4714985548,female,10.0,e. sou. central,30.0,2453.5,,,45.0,,very satisfied,strongly agree,disagree,disagree,strongly disagree,agree
1523,0.9429971097,female,12.0,e. sou. central,64.0,26287.5,28.0,39.0,35.0,21.6,very satisfied,agree,agree,disagree,disagree,agree
1524,0.9429971097,male,11.0,e. sou. central,58.0,47317.5,50.0,32.0,35.0,46.5,very satisfied,,,,,
1525,0.9429971097,female,0.0,e. sou. central,69.0,,25.0,,25.0,12.6,,agree,disagree,disagree,,
1526,1.885994219,female,12.0,e. sou. central,56.0,70100.0,45.0,35.0,48.0,58.4,very satisfied,disagree,agree,disagree,agree,agree
1527,0.9429971097,female,10.0,e. sou. central,69.0,6309.0,53.0,61.0,38.0,73.9,,,,,,
1528,0.9429971097,male,12.0,e. sou. central,46.0,,35.0,,46.0,32.0,very satisfied,disagree,disagree,disagree,disagree,strongly agree
1529,0.9429971097,male,11.0,e. sou. central,34.0,26287.5,25.0,,45.0,23.3,very dissatisfied,disagree,disagree,,disagree,agree
1530,0.4714985548,female,13.0,e. sou. central,67.0,9638.75,60.0,36.0,32.0,65.3,,disagree,disagree,disagree,disagree,agree
1531,0.4714985548,female,13.0,e. sou. central,40.0,350.5,39.0,32.0,24.0,41.0,very dissatisfied,disagree,strongly agree,disagree,agree,neither agree nor disagree
1532,0.9429971097,female,12.0,e. sou. central,44.0,14896.25,38.0,,36.0,43.0,very satisfied,agree,disagree,,disagree,neither agree nor disagree
1533,0.9429971097,female,15.0,e. sou. central,32.0,47317.5,35.0,35.0,,32.0,mod. satisfied,strongly agree,disagree,disagree,disagree,disagree
